,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
548,CO,39.977763,-105.13193000000001,80027,Louisville,NexGen Storage,1/1/2010,Not closed,2/7/2011,11/15/2011,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,acquired
549,MA,42.479262,-71.152277,1801,Woburn,WAY Systems,1/1/2002,Not closed,10/3/2005,10/3/2005,3.7562,3.7562,-1.0,8.674,2,1,22000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,acquired
550,CA,37.459177000000004,-122.173907,94025,Menlo Park,Roxro Pharma,1/1/1999,1/1/2001,6/12/2007,6/12/2007,8.4493,8.4493,3.055353047989626,4.754422568093388,1,1,42700000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,closed
551,CA,37.4587657,-122.17251909999999,94025,Menlo Park,Intelliden,1/1/2000,Not closed,12/21/2005,5/22/2007,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1,acquired
552,CA,37.288326,-121.945633,95008-2069,Campbell,Forrst,1/25/2010,Not closed,3/24/2011,3/24/2011,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,acquired
553,NY,40.730646,-73.986614,10017,New York,XGraph,10/1/2008,Not closed,7/7/2010,7/7/2010,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,acquired
554,CA,37.441537,-122.158332,94301,Palo Alto,Color Labs Inc.,8/1/2010,6/1/2013,8/1/2010,3/23/2011,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,closed
555,CA,37.393536,-122.076747,94306,Palo Alto,Playdom,2/1/2008,Not closed,11/11/2009,6/21/2010,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,acquired
556,MA,42.493446999999996,-71.514104,1719,Boxborough,Digital Reef,1/1/2006,Not closed,1/1/2006,10/1/2008,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,acquired
557,CA,37.779281,-122.41923600000001,94107,San Francisco,Servio,4/30/2009,Not closed,8/13/2010,3/6/2013,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,acquired
558,NY,40.743662,-73.984268,10016,New York,Advaliant,4/16/2013,5/4/2009,4/1/2004,4/1/2004,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
559,GA,33.7812614,-84.36756170000001,30309,Atlanta,Vocalocity,1/1/2007,Not closed,1/28/2009,8/29/2011,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,acquired
560,CA,37.776618400000004,-122.39389309999999,94107,San Francisco,Dapper,10/1/2006,11/16/2010,12/1/2007,12/1/2007,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
561,CA,37.791564,-122.39998100000001,94104,San Francisco,SeeSaw Networks,1/1/2005,1/1/2012,11/16/2006,6/23/2011,1.874,6.4767,3.055353047989626,4.754422568093388,4,5,21138876,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,closed
562,MA,42.364014000000005,-71.101375,2139,Cambridge,oneforty,3/31/2009,Not closed,6/10/2009,1/11/2010,0.1945,0.7836,1.2109999999999999,2.3836,13,4,2345000,3,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,acquired
563,CA,37.566123,-122.323045,94401,San Mateo,Smalltown,1/15/2005,1/4/2010,11/1/2005,11/1/2005,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,closed
564,CA,37.406914,-122.09037,94043,Mountain View,Skyrider,1/1/2003,10/15/2008,10/23/2006,3/5/2008,3.8110000000000004,5.1781,1.7507,3.589,2,2,17000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,closed
565,NY,40.750519,-73.993494,10001,New York,SkillSlate,1/1/2009,Not closed,10/20/2010,10/20/2010,1.8,1.8,1.9151,1.9151,8,1,1100000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,acquired
566,KY,38.046407,-84.497039,40507,Lexington,AwesomeTouch,7/26/2010,Not closed,4/30/2010,6/1/2011,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,KY,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,acquired
567,CA,37.814202,-122.47795900000001,94025,Menlo Park,Syncplicity,11/3/2008,Not closed,10/31/2008,10/31/2008,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
568,VA,38.878040000000006,-77.436151,22031,Chantilly,Fortisphere,1/1/2006,5/1/2010,11/19/2007,11/19/2007,1.8822,1.8822,1.0,1.0,2,1,10000000,1,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,closed
569,CA,37.424298,-122.13980900000001,94306,Palo Alto,PlayerDuel,1/1/2011,5/1/2013,9/5/2011,6/13/2012,0.6767,1.4493,0.0,0.0,2,2,21189,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,closed
570,MA,42.3988661,-71.253781,2451,Waltham,Aveksa,1/1/2004,Not closed,6/14/2006,2/25/2009,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
571,CA,37.386778,-121.966277,95054,Santa Clara,PANTA Systems,1/1/2002,2/14/2011,5/1/2005,5/1/2005,3.3315,3.3315,3.055353047989626,4.754422568093388,0,1,9500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,closed
572,CA,37.352313,-121.967982,95054,Santa Clara,Beceem Communications,10/1/2003,Not closed,6/30/2005,4/22/2009,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,acquired
573,VA,38.919954,-77.21249300000001,22102,McLean,Trust Digital,3/1/2003,Not closed,11/4/2005,7/29/2009,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,acquired
574,OR,45.413841999999995,-122.72566200000001,97035,Lake Oswego,Sabrix,1/1/2002,Not closed,6/21/2006,6/21/2006,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,OR,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,acquired
575,NY,40.73901,-73.997259,10011,New York,Panther Express,1/1/2005,Not closed,7/25/2006,2/27/2008,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,acquired
576,PA,40.602206,-75.47127900000001,18106,Allentown,T-Networks,1/1/2000,9/6/2011,2/28/2005,2/28/2005,5.1644,5.1644,3.055353047989626,4.754422568093388,0,1,5750000,0,PA,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,closed
577,ME,42.645342,-71.23454699999999,1876,Tewksbury,BlueNote Networks,1/1/2005,Not closed,9/26/2005,3/6/2006,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,ME,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
578,CA,37.486571000000005,-122.229161,94063,Redwood City,Predictify,3/1/2007,8/1/2009,3/25/2008,3/25/2008,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,closed
579,TX,30.384453000000004,-97.70980899999999,78746,Austin,BreakingPoint Systems,8/28/2005,Not closed,11/12/2007,4/22/2010,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,TX,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,acquired
580,CA,37.3777985,-121.9744545,95054,Santa Clara,OptiMedica,1/1/2004,Not closed,3/26/2008,5/10/2013,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,acquired
581,MA,42.241765,-71.166164,2026,Dedham,Metatomix,1/1/2000,Not closed,9/8/2003,2/17/2010,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,acquired
582,CA,37.320309,-122.05004,95014,Cupertino,Neterion,1/1/2001,Not closed,2/24/2006,2/24/2006,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,acquired
583,CA,37.477037,-122.15163999999999,94085,Sunnyvale,Schooner Information Technology,5/1/2007,Not closed,10/1/2007,7/24/2009,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
584,MA,42.358956,-71.054776,2109,Boston,Swaptree Inc.,1/1/2010,5/1/2013,7/1/2006,5/25/2010,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,closed
585,GA,33.956215,-83.987962,30043,Lawrenceville,Nalace Corporation,1/1/2012,5/1/2013,4/19/2012,4/19/2012,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,GA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,closed
586,NJ,40.728158,-74.077642,7302,Jersey City,Quidsi,1/1/2005,Not closed,9/1/2006,4/20/2010,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,NJ,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,acquired
587,NY,40.730646,-73.986614,10012,NYC,spotdock,11/15/2011,6/1/2013,1/10/2012,1/10/2012,0.1534,0.1534,3.055353047989626,4.754422568093388,4,1,600000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,closed
588,MD,38.978640000000006,-76.492786,21401,Annapolis,Netcordia,1/1/2000,Not closed,6/28/2005,7/31/2006,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,MD,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,acquired
589,CA,37.386665,-122.084171,94040,Mountain View,SearchMe,7/1/2005,10/21/2009,7/1/2005,5/1/2008,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,closed
590,CA,37.776246,-122.4179223,94103,San Francisco,Yammer,9/10/2008,Not closed,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,acquired
591,CA,37.406914,-122.09037,94043,Mountain View,Clever Sense,4/11/2008,Not closed,6/17/2010,8/1/2011,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,acquired
592,TX,30.354768,-97.798152,78730,Austin,AlterPoint,1/1/2001,Not closed,1/1/2003,1/17/2005,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,acquired
593,CA,37.261986,-121.784279,95138,San Jose,Shocking Technologies,1/1/2006,4/1/2013,4/17/2007,5/21/2012,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,closed
594,CA,37.386665,-122.084171,94040,Mountain View,Ribbit,2/23/2005,Not closed,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,7.4110000000000005,14,2,11000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
595,CA,37.386778,-121.966277,95054,Santa Clara,StorSimple,1/1/2009,Not closed,6/1/2009,6/23/2011,0.4137,2.474,3.0,3.0,19,3,31500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,acquired
596,DC,38.894954999999996,-77.03664599999999,20009,Washington,NationalField,6/12/2009,Not closed,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,DC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,acquired
597,NY,40.729839,-73.991781,10003,New York,Tripl,5/17/2011,7/1/2013,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,closed
598,CA,37.261587899999995,-121.9578487,95008,Campbell,Sadra Medical,1/1/2003,Not closed,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,acquired
599,MA,42.485102000000005,-71.211568,1803,Burlington,expressor software,1/1/2007,Not closed,7/1/2007,12/19/2011,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,acquired
600,NV,36.170538,-115.101942,89101,Las Vegas,NSFW Corporation,1/1/2011,Not closed,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,NV,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,acquired
601,CA,37.386778,-121.966277,95054,Santa Clara,Azaire Networks,1/1/2003,12/29/2011,8/25/2006,8/25/2006,3.6493,3.6493,3.055353047989626,4.754422568093388,2,1,21000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,closed
602,NY,40.907973999999996,-73.84179,10016,New York,Quigo,1/1/2000,Not closed,3/1/2004,6/7/2007,4.1671,7.4356,3.055353047989626,4.754422568093388,25,2,35000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,acquired
603,CA,37.779281,-122.41923600000001,94105,San Francisco,Weatherista,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
604,TX,32.997114,-96.676137,75082,Richardson,Navini Networks,1/1/2000,Not closed,8/10/2005,6/21/2006,5.611000000000001,6.474,4.0027,4.0027,3,2,30920000,1,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,acquired
605,CA,37.409147,-122.01546299999998,94089,Sunnyvale,VirtualLogix,1/1/2002,Not closed,1/1/2004,1/12/2010,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,acquired
606,MA,42.6555302,-71.1455618,1810,Andover,Exit41,1/1/1999,5/1/2013,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,closed
607,CA,37.351894,-122.085807,94024,Los Altos,SezWho,10/1/2006,Not closed,10/1/2007,10/1/2007,1.0,1.0,1.2521,5.2548,4,1,1000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,acquired
608,MN,44.912723,-93.499059,55343,Minnetonka,Jobs2Web,1/1/2003,Not closed,1/1/2004,1/21/2006,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,MN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,acquired
609,CA,37.406302399999994,-122.1088743,94040,Mountain View,HighlightCam,7/27/2009,10/30/2013,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,closed
610,CA,37.391642,-122.09393500000002,94040,Mountain View,MerchantCircle,10/1/2005,Not closed,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,acquired
611,CA,32.901049,-117.192656,92121,San Diego,Helicomm,1/1/2002,3/15/2013,3/21/2006,3/21/2006,4.2192,4.2192,3.055353047989626,4.754422568093388,0,1,1000000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,closed
612,CA,37.417002000000004,-122.07871000000002,94043,Mountain View,Kace networks,1/1/2003,Not closed,7/25/2005,5/22/2006,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,acquired
613,NY,40.730646,-73.986614,10014,New York,Thwapr,1/1/2007,7/20/2013,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,closed
614,CA,40.234451,-111.65865600000001,94103,San Francisco,Zinch,2/1/2007,Not closed,12/1/2007,10/20/2009,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,acquired
615,CA,37.320309,-122.05004,95014,Cupertino,Cloud.com,1/1/2008,Not closed,1/1/2010,1/1/2010,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,acquired
616,CA,37.445667,-122.16691100000001,94063,Redwood City,"Wildfire, a division of Google",7/1/2008,Not closed,12/1/2008,12/1/2011,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,acquired
617,CA,34.062504,-118.354605,90036,Los Angeles,Authenticlick,8/5/2005,1/1/2009,2/1/2006,2/1/2006,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,closed
618,WA,45.630695,-122.674456,98665,Vancouver,Idooble,1/1/2009,1/1/2012,1/1/2009,8/1/2010,0.0,1.5808,-0.1671,-0.1671,1,2,400000,1,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
619,CA,37.658313,-122.39103200000001,94080,South San Francisco,BioSeek,1/1/2000,Not closed,5/23/2007,5/23/2007,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,acquired
620,MA,42.405685,-71.25585699999999,2451,Waltham,xkoto,1/1/2005,10/1/2011,11/1/2005,1/26/2009,0.8329,4.0712,2.0,2.0,3,3,11035000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,closed
621,MA,42.471720399999995,-71.26214350000001,2421,Lexington,Coradiant,1/1/2000,Not closed,8/22/2005,8/22/2005,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,MA,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,acquired
622,CA,39.78373,-100.445882,94566,Pleasanton,QuantaLife,1/1/2008,Not closed,12/13/2010,7/22/2011,2.9507,3.5562,0.0,0.0,3,2,20757182,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,acquired
623,CA,37.404044,-121.97895600000001,95054,Santa Clara,BroadLight,6/1/2000,Not closed,11/17/2005,9/11/2007,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,acquired
624,NY,40.7445343,-73.98740079999999,10016,New York,BBE,4/1/2004,Not closed,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,acquired
625,CA,33.923916,-118.39665,90245,El Segundo,TelASIC Communications,1/1/2001,12/24/2009,3/22/2005,3/22/2005,4.2219,4.2219,3.055353047989626,4.754422568093388,4,1,26000000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,closed
626,CT,44.671539,-70.144101,6032,Farmington,LegiTime Technologies,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,3.055353047989626,4.754422568093388,2,2,4000000,0,CT,0,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,closed
627,CA,37.377787,-122.02921699999999,94086,Sunnyvale,Mobius Microsystems,1/1/2004,Not closed,1/31/2006,12/10/2007,2.0849,3.9425,-3.0,-3.0,3,2,20220000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,acquired
628,NY,40.717248,-74.002662,10013,New York,Boonty,3/1/2001,Not closed,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,acquired
629,NY,40.7434025,-73.9890857,10010,New York,B-Side Entertainment,4/7/2005,3/1/2010,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,closed
630,CA,37.288136,-121.79765,95138,San Jose,Taggstr,7/1/2009,7/1/2013,4/7/2010,4/7/2010,0.7671,0.7671,0.0,0.0,1,1,50000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
631,NY,40.739411499999996,-73.9895748,10010,New York,Fashism,1/1/2009,9/27/2013,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,closed
632,CA,37.39972,-122.108306,94040,Mountain View,Goodmail Systems,1/1/2003,1/1/2012,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,closed
633,CA,32.877656,-117.210595,92121,San Diego,Nirvanix,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,closed
634,WA,47.6447802,-122.325878,98102,Seattle,LookStat,1/1/2008,5/29/2012,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,WA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,closed
635,CA,37.779281,-122.41923600000001,94133,San Francisco,Sweepery,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,3.055353047989626,4.754422568093388,6,2,500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,closed
636,TX,30.306590999999997,-97.826727,78746,Austin,Luminary Micro,1/1/2004,Not closed,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,acquired
637,CO,39.560486299999994,-104.86562509999999,80112,Englewood,ZettaCore,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,CO,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,closed
638,CA,34.083228000000005,-118.341449,90038,Los Angeles,Clicker,1/1/2009,Not closed,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
639,CA,39.78373,-100.445882,94025,Menlo Park,iKoa,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,3.055353047989626,4.754422568093388,0,3,18700000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,closed
