company_name,city,state,employees,founded,Industry,CityRanking,estimated_revenues,job_openings,growth_percentage
Petal,New York,NY,120,2016.0,2,45,15600000.0,26,3%
Feather,Brooklyn,NY,84,2017.0,80,46,12180000.0,15,33%
Cedar,New York,NY,213,2016.0,1,47,57510000.0,39,58%
BlueVoyant,New York,NY,322,2017.0,21,48,65688000.0,52,39%
Outlier.org,Brooklyn,NY,80,2019.0,76,49,13200000.0,24,100%
Melio,New York,NY,271,2018.0,2,50,35230000.0,40,271%
Life House,New York,NY,74,2017.0,45,51,18796000.0,22,42%
Pagaya Investments,New York,NY,231,2016.0,2,52,30030000.0,69,126%
Reachdesk,New York,NY,74,2018.0,20,53,10730000.0,11,196%
Medly Pharmacy,Brooklyn,NY,337,2017.0,8,54,90990000.0,26,68%
SponsorUnited,Brooklyn,NY,340,2016.0,122,55,85000000.0,1,131%
iCapital Network,New York,NY,400,2013.0,2,56,1.0,0,122%
Pharmapacks,Hauppauge,NY,192,2011.0,35,60,43584000.0,8,60%
Quartile,New York,NY,70,2016.0,18,57,17500000.0,1,204%
Manlitics B2B ITES Pvt,New York,NY,105,2019.0,18,58,26250000.0,1,275%
Chili Piper,Brooklyn,NY,111,2016.0,88,59,11310000.0,23,95%
MAISONETTE,Brooklyn,NY,95,2016.0,5,60,23845000.0,12,42%
Socure,New York,NY,230,2012.0,2,61,29900000.0,9,49%
Loadsmart,New York,NY,341,2014.0,4,63,49445000.0,36,48%
Rokt,New York,NY,305,2010.0,20,64,76250000.0,58,25%
Deep Instinct,New York,NY,190,2015.0,21,65,38760000.0,57,19%
Resolve To Save Lives,New York,NY,68,2017.0,50,66,0.0,1,258%
Semperis,New York,NY,118,2013.0,4,67,17110000.0,21,157%
Cityblock Health,Brooklyn,NY,407,2017.0,1,68,109890000.0,102,40%
VTS,New York,NY,421,2012.0,3,70,61045000.0,46,32%
Kustomer,New York,NY,268,2015.0,119,71,38860000.0,43,49%
BrightFarms,New York,NY,69,,23,72,18630000.0,1,13%
AeroSafe Global,Rochester,NY,75,,12,92,22875000.0,1,27%
Getaway,Brooklyn,NY,100,2015.0,45,73,25400000.0,4,39%
Yotpo,New York,NY,540,2011.0,20,74,68440000.0,84,13%
Cynet,New York,NY,188,2014.0,21,75,38352000.0,19,74%
Kindred,New York,NY,88,2018.0, 66,76,18040000.0,1,167%
Zentalis Pharmaceuticals,New York,NY,112,,14,78,17360000.0,26,115%
Kaia Health,New York,NY,103,2016.0,1,79,0.0,31,51%
Level,New York,NY,97,2018.0,1,80,11020000.0,29,137%
The Riverside Company,New York,NY,404,1988.0,33,81,91708000.0,3,10%
QuadPay,New York,NY,157,2017.0,2,82,20410000.0,17,96%
Behavox,New York,NY,201,2014.0,2,83,26130000.0,51,83%
Dataiku,New York,NY,621,2013.0,92,84,72645000.0,186,36%
Star Mountain Capital,New York,NY,69,2010.0,33,85,15663000.0,3,15%
ActionIQ,New York,NY,118,2014.0,88,86,17110000.0,18,4%
Urbint,New York,NY,79,2015.0,92,87,10440000.0,21,22%
SecurityScorecard,New York,NY,269,2013.0,21,88,54876000.0,38,3%
ChargeAfter,New York,NY,40,2016.0,2,89,5200000.0,4,48%
Butler Hospitality,New York,NY,73,2015.0,45,90,18542000.0,22,128%
Statespace,New York,NY,41,2017.0,77,91,8282000.0,11,116%
Digital Asset,New York,NY,153,2014.0,2,92,19890000.0,1,11%
Gloat,New York,NY,188,2015.0,65,93,37976000.0,56,127%
Schrödinger,New York,NY,529,1990.0,4,94,76705000.0,103,19%
LC Drives,Potsdam ,NY,69,2012.0,123,120,0.0,1,92%
Conductor,New York,NY,380,2008.0,20,95,55100000.0,39,4%
RippleMatch,New York,NY,727,2016.0,65,96,105415000.0,15,120%
Tinuiti,New York,NY,687,2004.0,20,97,171750000.0,198,47%
Skillshare,New York,NY,532,2011.0,76,98,69310000.0,12,26%
Zoomin,New York,NY,109,,4,99,15805000.0,4,56%
Augury,New York,NY,176,2012.0,4,100,25520000.0,25,44%
Cavista,Dallas,TX,165,,115,1,0.0,5,560%
Homeward,Austin,TX,200,2018.0,11,1,0.0,30,344%
ZenBusiness PBC,Austin,TX,132,2015.0,80,2,19140000.0,8,187%
Slync.io,Dallas,TX,67,2017.0,4,2,9715000.0,13,179%
EverlyWell,Austin,TX,270,2015.0,1,3,72900000.0,60,155%
Upland Software,Austin,TX,833,2012.0,4,4,260160000.0,28,5%
Buff City Soap,Bartlett,TX,223,,57,36,0.0,31,175%
GoExpedi,Houston,TX,126,2017.0,73,1,30870000.0,18,73%
Jungle Scout,Austin,TX,192,2015.0,88,5,17835000.0,58,71%
Array,Austin,TX,67,2020.0,54,6,18090000.0,3,294%
Overhaul,Austin,TX,101,2016.0,12,7,30805000.0,30,53%
AccessDx Lab,Houston,TX,69,2016.0,14,3,10695000.0,1,283%
Olly Olly,Austin,TX,95,2007.0,18,8,23750000.0,4,280%
Living Security,Austin,TX,60,2017.0,76,9,8700000.0,9,107%
Match Group,University Park,TX,214,,4,61,31030000.0,64,35%
TimelyMD,Fort Worth,TX,95,,8,3,25650000.0,4,197%
The Zebra,Austin,TX,289,2012.0,2,10,63580000.0,25,45%
OnlineMedEd,Austin,TX,79,2012.0,76,11,13035000.0,11,36%
ICON,Austin,TX,64,2017.0,17,12,18560000.0,1,88%
Liongard,Houston,TX,87,2015.0,4,4,12615000.0,1,81%
DISCO,Austin,TX,377,2012.0,124,13,52780000.0,58,4%
DataBank,Dallas,TX,347,2005.0,4,4,50315000.0,7,45%
Self Financial,Austin,TX,165,2015.0,2,14,21450000.0,24,67%
Interplay Learning,Austin,TX,79,2010.0,67,15,13035000.0,8,68%
Atmosphere.tv,Austin,TX,97,2018.0,55,16,19885000.0,2,73%
Sana Benefits,Austin,TX,98,2017.0,2,17,21560000.0,5,66%
vFairs,Coppell,TX,161,2016.0,4,5,23345000.0,5,204%
Avondale UK,Coppell,TX,85,1991.0,25,157,0.0,1,204%
Federal Home Loan Bank of Dallas,Irving,TX,232,1932.0,32,6,0.0,6,0%
Sunnova Energy,Houston,TX,345,2012.0,69,5,75900000.0,104,19%
Contango Oil & Gas Company,Houston,TX,126,,73,6,30870000.0,1,27%
Aceable,Austin,TX,171,2013.0,76,18,28215000.0,2,17%
ActivTrak,Austin,TX,123,,21,19,25092000.0,1,102%
SamCart,Austin,TX,57,2014.0,80,20,8265000.0,1,97%
Diligent Robotics,Austin,TX,48,,1,21,12960000.0,3,60%
Compass Datacenters,Dallas,TX,103,2011.0,4,7,14935000.0,1,10%
Coder,Austin,TX,85,2016.0,80,22,12325000.0,6,89%
Theatro,Richardson,TX,155,2011.0,88,8,21170000.0,3,7%
Spruce,Austin,TX,46,2016.0,5,23,11546000.0,1,59%
OutMatch HCM,Dallas,TX,142,2016.0,4,9,20590000.0,1,6%
Wheel,Austin,TX,105,2018.0,1,24,28350000.0,1,91%
Literati,Austin,TX,141,2017.0,59,25,34263000.0,1,91%
Mitratech,Austin,TX,548,1987.0,80,26,79460000.0,1,24%
Trophy Signature Homes,Dallas,TX,62,,17,10,17980000.0,1,158%
Ontic,Austin,TX,88,,4,27,12760000.0,1,87%
Stirista,San Antonio,TX,82,2009.0,18,1,20500000.0,1,58%
Hello Alice,Houston,TX,45,2017.0,4,7,6525000.0,1,50%
Literati,Austin,TX,141,,59,28,34263000.0,1,86%
Solaris Midstream,Houston,TX,68,2016.0,73,8,16660000.0,1,26%
Cytracom,Allen,TX,82,2008.0,4,11,11890000.0,1,82%
Auctane,Austin,TX,101,,4,29,14645000.0,1,153%
Intrusion Inc.,Richardson,TX,73,1983.0,21,12,0.0,1,152%
Solvo Global USA,The Woodlands,TX,264,,48,9,45408000.0,1,151%
A Cloud Guru,Austin,TX,671,2015.0,76,17,110715000.0,53,102%
The Helper Bees,Austin,TX,87,2015.0,0,30,19140000.0,1,149%
AmeriTex Pipe & Products,Seguin,TX,88,2009.0,17,365,25520000.0,1,17%
Lexitas,Houston,TX,918,1987.0,54,10,280000000.0,4,142%
Uhnder,Austin,TX,102,,63,31,28050000.0,1,73%
DATA GUMBO,Houston,TX,58,2016.0,37,11,20474000.0,1,32%
FTC Solar,Austin,TX,170,,28,32,35700000.0,1,143%
Medical Edge Recruitment,The Woodlands,TX,46,2014.0,39,12,5520000.0,1,188%
Take Command Health,Dallas,TX,41,2014.0,2,13,9020000.0,1,116%
Aligned Energy,Plano,TX,98,2013.0,4,14,14210000.0,1,13%
Shipwell,Austin,TX,141,2016.0,4,33,20445000.0,14,18%
Freedom Solar,Austin,TX,148,,28,34,31080000.0,1,54%
FlashParking,Austin,TX,208,2011.0,4,35,30160000.0,1,39%
MTX Group,Frisco,TX,608,2008.0,4,15,88160000.0,6,120%
VanillaSoft,Plano,TX,84,2005.0,20,16,9280000.0,1,35%
Endeavor Real Estate Group,Austin,TX,160,1999.0,11,36,0.0,1,7%
Eventus Systems,Austin,TX,52,2015.0,4,37,7540000.0,1,93%
Hines,Houston,TX,41,1991.0,11,13,0.0,1,21%
Integrity Marketing Group,Dallas,TX,169,2006.0,0,17,37180000.0,28,63%
Tarrytown Expocare Pharmacy,Austin,TX,86,2007.0,40,38,17286000.0,1,19%
AlertMedia,Austin,TX,235,2013.0,4,39,34075000.0,26,53%
Trendline Interactive,Austin,TX,222,2010.0,18,40,55500000.0,1,5%
McKinley Packaging Company,Dallas,TX,79,,106,18,0.0,1,132%
Three Oaks Hospice,Dallas,TX,61,,8,19,16470000.0,1,61%
Cyber Future Foundation,Dallas,TX,60,2015.0,62,20,0.0,1,131%
data.world,Austin,TX,130,,4,41,18850000.0,1,31%
Hyliion,Cedar Park,TX,93,2015.0,41,464,30504000.0,1,116%
Lionstone Investments,Houston,TX,71,2001.0,11,14,0.0,1,1%
Advise Insurance,Bloomington,TX,54,,0,15,11880000.0,1,42%
Oryx Midstream Services,Midland,TX,86,,73,497,21070000.0,1,-1%
HealthRecon Connect,Southlake,TX,338,2016.0,8,21,91260000.0,1,132%
Cariloop,Dallas,TX,59,2012.0,1,22,15930000.0,1,97%
CreditShop,Austin,TX,148,2014.0,2,524,19240000.0,1,-3%
Telaverge Communications,Plano,TX,72,,16,23,23400000.0,1,125%
Ag Resource Management,Fort Worth,TX,125,2009.0,6,24,26250000.0,2,-5%
Cysiv,Irving,TX,90,2018.0,4,25,13050000.0,1,53%
Preventice Solutions,Houston,TX,433,2004.0,8,16,116910000.0,1,6%
Evolve Mortgage Services,Frisco,TX,218,1991.0,6,26,45780000.0,1,52%
Magnolia Oil & Gas,Houston ,TX,87,2018.0,73,17,21315000.0,1,123%
CesiumAstro,Austin,TX,78,2017.0,70,42,24024000.0,1,123%
Mainline,Houston,TX,48,2017.0,10,18,7680000.0,1,92%
SpyCloud,Austin,TX,98,2016.0,21,43,19992000.0,17,36%
Tarrant County Public Health,Fort Worth,TX,272,,89,27,47328000.0,1,80%
FloSports,Austin,TX,380,2006.0,10,44,60800000.0,1,-1%
Goodman Telecom Services,Frisco,TX,100,,16,28,32500000.0,1,122%
ActiveProspect,Austin,TX,78,2004.0,20,45,8990000.0,1,50%
Osano,Austin,TX,34,2018.0,4,46,4930000.0,1,89%
Cohere Health,Boston,MA,135,2019.0,1,1,9715000.0,41,543%
Thrasio,Walpole,MA,563,2018.0,125,2,68100000.0,169,250%
RAMP,Boston,MA,92,2006.0,31,3,0.0,21,188%
Starburst,Boston,MA,254,2017.0,64,4,22620000.0,56,185%
EQRx,Cambridge,MA,126,,1,5,29748000.0,38,350%
Superpedestrian,Cambridge,MA,136,2013.0,126,6,17395000.0,41,189%
Globalization Partners,Boston,MA,370,2012.0,65,7,53667000.0,108,71%
Monte Rosa Therapeutics,Boston,MA,61,,14,8,9455000.0,16,281%
Corvus Insurance,Boston,MA,151,2017.0,2,9,19630000.0,45,122%
Commonwealth Fusion Systems,Cambridge,MA,152,2017.0,49,10,15504000.0,17,149%
Hi Marley,Boston,MA,78,2017.0,0,11,17160000.0,9,77%
WHOOP,Boston,MA,428,2012.0,1,12,115560000.0,68,121%
Pear Therapeutics,Boston,MA,218,2013.0,1,13,58860000.0,33,3%
HqO,Boston,MA,124,2017.0,11,14,4960000.0,37,41%
ElevateBio,Waltham,MA,189,,14,15,29295000.0,57,139%
Own Up,Boston,MA,158,2016.0,2,16,20540000.0,5,147%
Care Access Research,Boston,MA,188,,1,17,19176000.0,56,276%
Buoy Health,Boston,MA,107,2014.0,1,18,23760000.0,6,49%
Karuna Therapeutics,Boston,MA,70,2009.0,14,19,10850000.0,1,150%
Form Energy,Somerville,MA,94,2017.0,28,20,19740000.0,28,52%
Connected2Fiber,Milford,MA,76,2015.0,4,58,11020000.0,10,29%
Wasabi Technologies,Boston,MA,126,2017.0,4,21,18270000.0,4,33%
Locus Robotics,Wilmington,MA,165,2014.0,37,22,58245000.0,10,57%
Appfire,Burlington,MA,114,,4,23,16530000.0,8,27%
Arranta Bio,Watertown,MA,120,2019.0,14,24,18600000.0,36,186%
Planet Technology,Bedford,MA,137,,39,25,16440000.0,41,242%
TetraScience,Boston,MA,53,,4,26,7685000.0,14,112%
Legacy,Boston,MA,62,2017.0,1,27,16740000.0,1,22%
AlloVir,Cambridge,MA,71,,14,28,11005000.0,15,145%
Reggora,Boston,MA,93,2016.0,2,29,13485000.0,10,86%
Scipher Medicine,Waltham,MA,61,2014.0,14,30,9455000.0,18,74%
Eleanor Health,Waltham,MA,100,,1,91,27000000.0,30,144%
Alira Health,Framingham,MA,211,1999.0,25,31,14040000.0,5,82%
LightForce Orthodontics,Cambridge,MA,89,,7,32,22339000.0,6,162%
Notarize,Boston,MA,256,2015.0,124,33,69120000.0,34,94%
Hometap,Boston,MA,81,,2,34,10530000.0,19,84%
Verve Therapeutics,Cambridge,MA,69,2018.0,14,35,10695000.0,1,86%
Kyruus,Boston,MA,285,2010.0,1,36,76950000.0,7,40%
Reify Health,Boston,MA,148,,1,37,11890000.0,38,131%
Mentor Collective,Boston,MA,394,2013.0,38 ,38,70920000.0,3,161%
Openly,Boston,MA,60,2017.0,2,39,13200000.0,5,216%
ChaosSearch,Boston,MA,77,2017.0,4,40,11165000.0,3,148%
Great Hill Partners,Boston,MA,74,1998.0,6,41,15540000.0,1,7%
Activ Surgical,Boston,MA,50,2017.0,7,42,12550000.0,1,47%
Vor Biopharma,Cambridge,MA,96,,14,43,14880000.0,16,134%
Uptycs,Waltham,MA,100,2016.0,21,44,20400000.0,1,59%
Salsify,Boston,MA,494,2012.0,20,45,66410000.0,58,8%
Reify Health,Boston,MA,136,,1,46,12035000.0,38,116%
Fairmarkit,Boston,MA,87,2017.0,127 ,47,11310000.0,11,43%
"NEXAMP,",Boston,MA,285,2007.0,28,48,0.0,41,36%
Vedanta Biosciences,Cambridge,MA,96,,14,49,14880000.0,21,0%
Tive,Cambridge,MA,47,2015.0,118,50,6815000.0,10,176%
TScan Therapeutics,Waltham,MA,70,,14,51,10850000.0,1,56%
Algorand,Boston,MA,135,2017.0,2,52,17550000.0,12,26%
oneZero Financial Systems,Cambridge,MA,98,2009.0,2,53,12740000.0,1,113%
Praxis Precision Medicines,Cambridge,MA,77,,14,54,11935000.0,1,83%
Insurify,Cambridge,MA,76,2013.0,80,55,11020000.0,1,111%
Podimetrics,Somerville,MA,40,2011.0,7,56,10040000.0,1,82%
APDerm,Acton,MA,52,1992.0,22,57,14040000.0,1,53%
Nasuni,Boston,MA,316,2009.0,4,59,45820000.0,19,10%
FINTRX,Boston,MA,70,2007.0,33,60,15890000.0,1,180%
Biofourmis,Boston,MA,220,2015.0,14,61,34100000.0,1,95%
Quanterix,Lexington,MA,335,2007.0,14,62,37632000.0,23,34%
Constellation Pharmaceuticals,Cambridge,MA,168,2008.0,40,63,33768000.0,3,32%
AdmitHub,Boston,MA,95,2014.0,76,64,17100000.0,3,16%
Cogito Corp,Boston,MA,226,2007.0,1,65,32770000.0,12,13%
Rapid Micro Biosystems,Lowell,MA,151,2006.0,14,66,23405000.0,13,21%
Lendbuzz,Boston,MA,61,2015.0,2,67,7930000.0,15,20%
Ascend Wellness Holdings,Waltham,MA,249,,87,68,67230000.0,50,52%
Wise Systems,Boston,MA,95,2014.0,4,69,13775000.0,1,98%
Proletariat Inc.,Boston,MA,125,2012.0,77,70,25250000.0,16,84%
Berkshire Grey,LEXINGTON,MA,267,2013.0,37,71,94251000.0,2,23%
1upHealth,Boston,MA,66,2017.0,1,72,5220000.0,1,164%
RA CAPITAL MANAGEMENT,Boston,MA,142,2004.0,33,73,32234000.0,1,35%
Altiostar Networks,Tewksbury,MA,366,2011.0,90,265,0.0,1,41%
Cervello,Boston,MA,427,2009.0,4,74,61915000.0,12,101%
Klaviyo,Boston,MA,826,2012.0,20,75,125750000.0,108,96%
Alyce,Boston,MA,163,2015.0,4,76,23635000.0,1,4%
Bit Bio,Cambridge,MA,99,2016.0,14,77,15345000.0,1,161%
Firefly Health,Boston,MA,56,2016.0,1,78,15120000.0,1,51%
Dewpoint Therapeutics,Boston,MA,84,2018.0,14,79,13020000.0,1,100%
Forbes Business Council,Boston,MA,475,,79,80,78375000.0,1,170%
Ginkgo Bioworks,Boston,MA,619,2008.0,14,81,95945000.0,35,82%
Xilio Therapeutics,Waltham,MA,61,2016.0,14,82,9455000.0,1,53%
Indico Data,Boston,MA,67,2013.0,4,83,9715000.0,1,81%
Buyers Edge Platform,Waltham,MA,131,2018.0,45,84,33274000.0,28,34%
airSlate,Boston,MA,451,2018.0,4,85,65395000.0,1,7%
Ginkgo Bioworks,Boston,MA,612,2008.0,14,86,94860000.0,1,81%
Raptor Maps - We're Hiring!,Somerville,MA,41,2015.0,4,87,5945000.0,1,41%
Namogoo,Boston,MA,149,2014.0,21,88,30396000.0,34,30%
Medically Home,Boston,MA,114,2017.0,8,89,30780000.0,1,78%
eGenesis,Cambridge,MA,72,2015.0,14,90,11160000.0,1,47%
Thrive Earlier Detection Corp.,Cambridge,MA,163,2019.0,14,91,25265000.0,10,42%
Drizly,Boston,MA,287,2012.0,23,92,77490000.0,33,65%
Transplant Genomics,Mansfield,MA,58,2013.0,14,379,8990000.0,1,190%
Finch Therapeutics,Somerville,MA,158,,14,93,24490000.0,1,44%
Syros Pharmaceuticals,Cambridge ,MA,131,2012.0,40,94,2050000.0,8,24%
Numerated,Boston,MA,98,2017.0,2,95,12740000.0,3,69%
Realtime Robotics,Boston,MA,56,2016.0,37,96,19768000.0,1,27%
Carbon Relay,Boston,MA,53,2015.0,4,97,7685000.0,1,112%
Jushi Holdings Inc.,Boca Raton,FL,870,2018.0,87,1,37530000.0,42,1092%
Papa,Miami,FL,215,2017.0,1,2,23925000.0,13,69%
Path Light Pro,Winter Springs,FL,62,2020.0,28,1,13020000.0,1,288%
ShipMonk,Fort Lauderdale,FL,306,2014.0,12,3,93330000.0,10,78%
My Eyelab,Coral Springs,FL,160,2013.0,35,4,36320000.0,10,22%
AmeriLife,Clearwater,FL,751,1971.0,0,1,165220000.0,4,15%
Trulieve,Tallahassee,FL,881,,110,72,0.0,15,34%
OneRail,Orlando,FL,41,2018.0,12,2,12505000.0,12,95%
Digital Colony,Boca Raton,FL,79,2018.0,33,5,17933000.0,1,46%
springbig,Boca Raton,FL,118,2012.0,87,6,31860000.0,22,107%
Healthmap Solutions,Tampa,FL,88,2007.0,8,2,23760000.0,3,87%
Activus Connect,Orlando,FL,111,2019.0,48,3,19092000.0,1,217%
Kalera,Orlando,FL,66,2010.0,23,4,17820000.0,10,89%
ReliaQuest,Tampa,FL,545,2007.0,21,3,111180000.0,15,24%
Forcura,Jacksonville,FL,105,,1,1,12470000.0,2,36%
Digital Hands,Tampa,FL,68,2001.0,21,4,13872000.0,3,119%
"Resilience, Inc.  -  Social Emotional Learning Programs",Tampa,FL,141,2018.0,67,5,23265000.0,1,188%
Finexio,Orlando,FL,45,2015.0,3,6,6525000.0,9,73%
SolutionInn,Orlando,FL,235,2009.0,38 ,7,42300000.0,1,170%
US Global,New Port Richey,FL,379,2010.0,18,5,94750000.0,15,169%
Andor Health,Orlando,FL,47,2018.0,1,8,0.0,1,147%
Immertec,Tampa,FL,48,2017.0,1,9,6960000.0,1,140%
Baldwin Risk Partners,Tampa,FL,128,2011.0,0,6,28160000.0,1,58%
Acorn health,Coral Gables,FL,254,,29,7,0.0,1,115%
InformedDNA,St Petersburg,FL,121,,1,7,32670000.0,1,-2%
Digital Silk,Miami,FL,84,,18,8,21000000.0,1,155%
Second Harvest Food Bank of Central Florida,Orlando,FL,238,,50,10,0.0,1,153%
Her Campus FSU,Tallahassee,FL,85,,112,336,0.0,1,107%
IMC Digital Innovations (an IMC company),Juno Beach,FL,75,2020.0,4,337,10875000.0,1,150%
Lean Solutions Group,Coral Springs,FL,307,2008.0,48,9,52804000.0,1,156%
ASM Sports Group,West Palm Beach,FL,62,,10,348,9920000.0,1,148%
ComplianceQuest,Tampa,FL,119,2013.0,88,8,13775000.0,1,45%
ONPASSIVE,Orlando,FL,510,2018.0,4,11,73950000.0,1,163%
Motorsport Games,Miami,FL,57,2018.0,77,10,11514000.0,1,148%
Playa Largo Resort & Spa,Key Largo,FL,40,,45,389,10160000.0,1,43%
GWS Tool Group,Tavares,FL,58,,46,12,20474000.0,1,29%
GeniusRx,Boca Raton,FL,51,2015.0,40,11,10251000.0,1,143%
Aprende Institute,Nￃﾃￂﾡpoles,FL,180,2013.0,67,416,29700000.0,1,137%
OutPLEX,Fort Lauderdale,FL,203,2001.0,48,12,34916000.0,1,136%
SmartHop,Miami,FL,47,2018.0,41,13,15416000.0,1,104%
Milo,Miami,FL,32,2018.0,2,14,6720000.0,1,100%
reCommerce Brands,Deerfield Beach,FL,50,2013.0,35,15,11350000.0,1,72%
Meraki Solar,Pensacola,FL,101,2017.0,28,474,21210000.0,1,130%
Snappy Kraken,Ormond Beach,FL,52,2016.0,18,493,13000000.0,1,13%
Carev?ve,North Miami,FL,44,2013.0,8,516,11880000.0,1,10%
Honorlock,Boca Raton,FL,82,2014.0,76,16,13530000.0,1,52%
Florida Fish and Wildlife Conservation Commission,Tallahassee,FL,118,1999.0,28,554,24780000.0,1,123%
4ocean PBC,Boca Raton,FL,164,,28,17,34440000.0,1,34%
SROA Capital,West Palm Beach,FL,36,2013.0,33,594,8172000.0,1,29%
GB Advisors,Orlando,FL,146,2004.0,4,13,21170000.0,1,115%
Kore.ai,Orlando,FL,392,2013.0,92,14,51040000.0,5,45%
Treace Medical Concepts,Ponte Vedra Beach,FL,154,2014.0,7,2,38654000.0,1,41%
WellnessCoach,Miami,FL,94,2018.0,19,18,25380000.0,1,40%
ObvioHealth,Orlando,FL,49,2015.0,49,15,4998000.0,1,75%
"GA Foods, Exclusive provider of SunMeadow® brand foods",St. Petersburg,FL,225,1973.0,23,9,60750000.0,45,20%
deepwatch,St Petersburg,FL,194,2019.0,21,10,39576000.0,6,20%
Corestream,Tampa,FL,83,2006.0,4,11,12035000.0,6,30%
PlanHub,West Palm Beach,FL,68,2008.0,4,761,9860000.0,1,106%
CoolToday/Plumbing Today/Energy Today,Sarasota,FL,102,1963.0,17,774,29580000.0,1,20%
Arteza,Miami,FL,210,2015.0,128,19,0.0,17,26%
CareStack,Orlando,FL,209,2012.0,1,16,50760000.0,1,31%
Boatsetter,Fort Lauderdale,FL,89,2013.0,74,20,22517000.0,1,29%
Wings Mobile World,Rionegro,FL,289,2017.0,16,877,93925000.0,1,101%
HealthCare.com,Miami,FL,130,2014.0,1,21,16530000.0,1,29%
MyCare Medical Group,Land O' Lakes,FL,49,2018.0,19,882,13230000.0,1,133%
Tiendamia,Miami,FL,134,2014.0,4,22,19430000.0,1,100%
DAS Health,Tampa,FL,131,2003.0,1,12,17400000.0,11,21%
itopia.com,Miami,FL,74,2012.0,4,23,10730000.0,1,28%
Idea Financial,Miami,FL,34,2017.0,2,24,4420000.0,1,3%
TelaForce,Fort Walton Beach,FL,197,2016.0,4,906,28565000.0,1,99%
Oncology Analytics,Plantation,FL,147,2008.0,114,25,17100000.0,4,25%
GoFounders,Orlando,FL,61,2018.0,4,17,8845000.0,1,97%
Black News Channel,Tallahassee,FL,132,,55,941,27060000.0,1,97%
BuzzRx,Fort Lauderdale,FL,55,2020.0,19,26,14850000.0,1,129%
American Injectables,Brooksville,FL,153,2020.0,40,946,30753000.0,1,68%
Foundation Risk Partners,Holly Hill,FL,167,,0,953,36740000.0,1,96%
Neocis,Miami,FL,90,2012.0,7,27,22590000.0,14,11%
ACES Risk Management (ARMCO),Pompano Beach,FL,67,1989.0,6,28,14070000.0,1,24%
FTR Hospitality,St Petersburg,FL,41,2018.0,45,13,10414000.0,1,128%
Clearsense,Jacksonville,FL,64,2014.0,64,3,7975000.0,1,23%
Lumu Technologies,Doral,FL,34,2019.0,21,29,6936000.0,1,55%
Coastal Cloud,Palm Coast,FL,277,2012.0,4,980,40165000.0,1,24%
777 Partners,Miami,FL,150,,33,30,34050000.0,1,50%
Preferred Shore,Sarasota,FL,67,2014.0,11,1027,0.0,1,91%
Ascendo Resources,Coral Gables,FL,161,,39,31,19320000.0,1,20%
Lean Staffing Solutions,Sunrise,FL,626,2008.0,48,32,107672000.0,3,38%
Mass Virtual,Orlando,FL,42,2009.0,4,18,6090000.0,1,121%
Obsidian Financial Services,Melbourne,FL,37,2008.0,11,1114,0.0,1,118%
The Blake by QSL Management,Pensacola,FL,52,2020.0,8,1149,14040000.0,1,117%
TABACALERA USA,Fort Lauderdale,FL,69,,129,33,0.0,1,86%
Refresh Mental Health,Jacksonville Beach,FL,79,2017.0,8,4,21330000.0,1,72%
Spathe Systems,Tampa,FL,123,2014.0,70,14,37884000.0,1,86%
Anuvia Plant Nutrients,Zellwood,FL,65,2005.0,28,1176,13650000.0,1,14%
Congreso Latinoamericano TecnologÃ­a y Negocios America Digital,Miami,FL,77,2007.0,18,34,19250000.0,1,83%
Ubicquia,Wellington,FL,92,2014.0,16,1245,29900000.0,2,11%
Luxury Brand Partners,Miami,FL,234,2012.0,5,35,58734000.0,3,11%
Abacode Cybersecurity & Compliance,Tampa,FL,42,2014.0,21,15,8568000.0,1,-5%
Success TMS,West Palm Beach,FL,67,2017.0,22,1287,18090000.0,1,81%
Trash Butler,Tampa,FL,70,2011.0,51,16,16730000.0,1,67%
QuiAri Official,Brandon,FL,74,,19,1306,19980000.0,1,80%
Delta Defense,West Bend,WI ,414,2003.0,5,3593,103914000.0,1,40%
Fetch Rewards,Madison,WI,360,2013.0,4,1,52200000.0,63,120%
Fiveable,Milwaukee,WI,178,2018.0,76,48,32040000.0,1,141%
ABODO,Madison,WI,73,2012.0,4,2,10585000.0,22,35%
Lost Boys Interactive,madison,WI,65,2016.0,77,141,13130000.0,1,210%
Frontdesk,Milwaukee,WI,56,2017.0,3,196,0.0,1,6%
SHINE Medical Technologies,Janesville,WI,162,2010.0,40,199,32562000.0,5,41%
Shopko Optical,Green Bay,WI,200,1978.0,35,217,45400000.0,11,47%
Prosper Real Estate,Eau Claire,Wi,68,2013.0,11,381,0.0,1,143%
Inside Higher Ed,Washington,WI,296,2004.0,55,420,60680000.0,1,137%
Elevity,Madison,WI,44,,21,444,8976000.0,1,175%
VEDA Data Solutions,Madison,WI,41,2015.0,1,519,5945000.0,1,95%
Novus Home Mortgage,Waukesha,WI,165,,6,553,34650000.0,1,123%
DataChat Inc.,Madison,WI,31,2017.0,4,631,4495000.0,1,82%
Broadstep Behavioral Health,Raleigh,WI,141,1972.0,8,757,38070000.0,1,36%
Continental Mapping Consultants,Sun Prairie,WI,151,1999.0,24,819,30502000.0,1,3%
Continental Mapping Consultants,Sun Prairie,WI,150,1999.0,24,821,30300000.0,2,3%
Expression Networks,Washington,WI,58,1997.0,4,959,8410000.0,1,57%
ePac Flexible Packaging,Middleton,WI,251,2016.0,106,1080,0.0,36,34%
